age,income,loan_amount,employment_length,dependents,existing_loans,transaction_frequency,spending_pattern,repayment_behavior,mobile_usage,utility_payments,social_activity,digital_payments,debt_to_income,digital_stability_index,default_risk
34,25745.1877025039,11564.288083779134,2,2,1,40,0.20316328271876954,0.6589536350100865,9.899873488832245,1,28,22,0.6433685746091334,0.7804878048780488,1
65,62970.934952659954,33206.84705501492,38,3,3,98,0.35704228637690816,0.7646181719250561,8.402570988651338,0,18,14,0.7655290740431449,0.1414141414141414,1
19,50845.261299299586,21638.558139933506,21,1,0,67,0.5229114678696293,0.8257033409988689,6.336134444202751,0,30,8,0.42556832276341977,0.11764705882352941,1
37,53307.69538047726,3855.74158632939,36,5,0,96,0.3616855272265084,0.7246697005892588,8.829693649766028,1,30,27,0.0723285677657278,0.38144329896907214,0
37,35865.13636715294,16712.270702488255,19,3,0,42,0.45165955380193457,0.5011372013473568,3.3758567406809705,1,43,23,0.46596239225236846,0.7674418604651163,1
63,84827.67310573411,21911.794227294886,18,3,1,44,0.4974945232252097,0.6978459228393011,11.184790578029551,0,47,46,0.31724879385712973,1.0222222222222221,0
20,106851.8745602092,1000.0,12,4,2,68,0.7200071470670911,0.9474217066445613,10.233077452145901,1,21,22,0.10294528851258697,0.463768115942029,0
29,44428.305524865704,20155.60926330706,26,1,2,72,0.7744765397757057,0.47143316042997996,1.355796705786956,1,28,46,0.6787324021175596,0.7671232876712328,1
57,57060.78496830002,24381.769438584903,18,0,2,60,0.25391185841078123,0.08176280467461505,8.366253254839135,0,19,30,0.6025358207368605,0.4918032786885246,1
19,51948.34686128625,18190.944993049146,15,5,0,18,0.39546754753302826,0.8085876128186614,4.051528427166047,1,1,29,0.350166962476393,2.0526315789473686,0
53,44806.26273117863,14506.230314548613,1,5,3,6,0.5601277827322695,0.7212556370821832,6.45292482747859,1,3,35,0.6585144576130744,6.428571428571429,1
31,33358.59064534407,13616.587335988745,0,4,1,67,0.499503786487867,0.2969298911442373,3.1686228818825617,1,45,30,0.5580580269676368,0.5882352941176471,1
33,28300.640250390457,13149.421378465422,2,1,1,23,0.16433470089072202,0.5882487744803122,9.073205462335393,1,18,48,0.6412851417053478,2.4166666666666665,1
36,27288.054689489516,5592.161569863127,23,5,3,82,0.37597129435644216,0.07285130824914898,1.4937488037175188,1,6,44,0.7545941698667297,0.6506024096385542,1
51,58104.80051098291,9499.809344760262,37,1,2,75,0.282017825196333,0.4790295294622964,7.089121499319552,1,41,12,0.33559144135832863,0.2894736842105263,0
61,39606.510435927295,11667.247634782721,1,2,4,13,0.43381394696147335,0.3990345836217952,2.2111137409724684,0,15,6,0.7995263344312068,0.42857142857142855,1
63,10000.0,15907.954769805938,15,0,3,37,0.37038565001545887,0.2507790191957502,4.380864193273811,0,32,29,3.09048642833776,0.7631578947368421,1
23,58897.16441196645,10545.481938743469,28,2,2,92,0.6563060746375717,0.153753489687249,3.1266863577944015,1,38,4,0.3488305984382971,0.15053763440860216,0
30,49234.774350716885,8046.966060016559,36,3,0,65,0.4211556800789936,0.34371591281438185,5.770947438686504,1,42,11,0.16343738198766428,0.3181818181818182,0
53,76933.46002802292,21078.16687300676,3,0,3,89,0.2932209648680363,0.9361252473913884,6.294815758573412,0,42,30,0.4689467744345707,0.3333333333333333,1
39,57462.44794182019,17964.911775582845,13,2,2,48,0.5957205001306051,0.5136987847300114,8.250120402557139,0,19,41,0.48665565289253754,0.8367346938775511,1
35,20426.528073794056,10686.163705683466,16,2,1,69,0.6815129878336064,0.20113328456232982,5.946552303455146,1,45,46,0.7678933862686419,0.8,1
29,10000.0,19050.2277719007,16,0,4,89,0.1866145827416335,0.8354296417917918,8.97149615417939,1,3,21,3.9046323139586736,0.34444444444444444,1
69,35610.55231324125,11374.73685051252,19,1,4,61,0.3009884570408379,0.26941909957948684,9.8743139032001,1,14,21,0.8810269368360734,0.5,1
47,37497.85158612695,15504.52023590496,28,3,4,28,0.2670459230497547,0.8027252052856043,11.930718098872136,1,42,0,0.9468162019404399,0.3448275862068966,1
68,68863.18402000333,22800.352437782934,25,4,2,48,0.26086984582501416,0.016684253575336983,2.360397545999414,1,29,21,0.4763049603296722,0.6326530612244898,1
57,49822.58135420853,10170.071254669892,37,5,2,72,0.8215869229098568,0.9233747129073713,5.499005610376049,1,38,7,0.4048298156504591,0.2328767123287671,1
24,72673.76996197017,5620.707137330057,16,4,0,10,0.200821916131543,0.5345219124763004,3.796082067355439,1,42,16,0.07734055629307536,2.3636363636363638,0
49,23503.338885947305,13838.923335829266,11,4,4,71,0.7969074968912155,0.7632282638092149,8.972175738231421,1,42,47,1.4396883698805403,0.7916666666666666,1
65,69305.28768760896,4092.279870516304,27,3,1,38,0.4151235382444818,0.3142193840184824,6.672760239707138,1,13,36,0.13118982669363033,1.1794871794871795,0
36,64419.78306861839,12780.411925192197,8,0,4,29,0.6126409569950882,0.8460153413768257,2.224706067345189,1,5,26,0.508848392765978,1.2,1
23,10000.0,12754.900165492345,31,0,3,31,0.45275914472111456,0.6916532134757201,1.6907271177194305,1,21,41,2.7752124952997046,1.59375,1
37,76452.35682521545,1000.0,33,0,3,22,0.5789969017943933,0.047109169661433525,6.509004705900539,1,43,13,0.20927792662627684,1.0,0
44,51869.169835327055,19245.08130995608,15,4,1,9,0.5413244102996745,0.04061962241518058,4.857892114767437,1,17,33,0.4674185834927334,4.3,1
60,57840.89007737012,13538.481866549435,30,1,2,92,0.4463592883223346,0.36103388081881593,6.794491146180489,1,45,32,0.4069452404661057,0.45161290322580644,1
54,32702.077751431545,24455.171622175487,26,2,4,89,0.32001975166803165,0.051878822333166874,3.7360274377412988,1,14,4,1.359357426847371,0.15555555555555556,1
65,75504.94025843946,16724.25583835266,28,4,3,48,0.8446974262705077,0.043301837158196466,5.264025270537186,1,20,41,0.42015576164958457,1.0408163265306123,1
24,26282.953415222604,20884.868562524385,0,3,1,97,0.8327738783280955,0.37763481602265647,11.71384701919793,1,35,23,0.9848164069387262,0.336734693877551,1
22,66641.84036747892,24520.31002565635,26,0,0,9,0.1568924137538577,0.23082667271221413,3.6526329187766695,1,11,3,0.3679361487362719,1.3,0
28,66412.14951817342,13946.26333783403,31,2,3,65,0.27881693136775443,0.35083648856081373,1.2574911386072025,1,26,20,0.4358513870797999,0.45454545454545453,1
32,30516.651436555556,14993.414489088786,10,0,3,96,0.5592531034149667,0.4035027464927633,11.14935399984884,1,10,24,0.9828218449720277,0.35051546391752575,1
20,89667.47198845148,2411.6542128781457,34,0,4,10,0.8843599089751805,0.0856809068156783,9.838328702055655,1,30,24,0.24993906683014036,3.090909090909091,1
22,54630.569604350385,24916.30196187393,1,0,2,79,0.6819508070888671,0.6059431034866728,5.999290168105306,1,0,19,0.6391231702611287,0.3625,1
40,63077.85220542048,13834.420802227563,0,5,3,43,0.7546692702762644,0.3478887735895294,6.857172646933831,1,24,42,0.45711708114672656,1.1818181818181819,1
54,19457.584093284884,6954.155597216147,5,1,3,12,0.3513780134518919,0.7607450361225903,4.68913102401539,1,24,21,1.1282504159587068,2.3846153846153846,1
26,92354.6000601713,20917.77989189942,6,2,4,79,0.27513018228402064,0.9912339222294982,2.574251127926341,0,16,31,0.44304600766213165,0.3875,1
32,25508.861195498204,1000.0,1,4,2,88,0.2807697576721351,0.3815327005186787,3.948239879936339,1,6,33,0.4312057958959495,0.48314606741573035,1
20,70497.72865531861,11565.806217014575,1,1,0,47,0.48662550768163504,0.741944923040866,4.936907222441038,1,31,18,0.16405694737506474,0.5833333333333334,0
46,30104.56564136609,22266.488329694726,4,5,0,90,0.7867841799824252,0.2952387177261784,7.110506975074264,0,47,0,0.7396136845573763,0.0,1
23,37620.223943046345,11498.22518427276,12,3,0,45,0.2730959336555989,0.8112563121247319,4.105591142080659,1,42,16,0.30563134260808694,0.5652173913043478,0
34,65775.08087770894,9256.624392411348,18,5,0,80,0.5562545104676196,0.6830017464743711,4.553212870626332,1,24,21,0.14072933912893484,0.38271604938271603,0
43,70551.05427350315,11670.761623096396,18,3,2,73,0.7470358056551825,0.24921506456599263,7.029151546466858,1,17,37,0.30715989557280926,0.6351351351351351,1
38,24574.31501771796,1000.0,0,5,0,34,0.5002849828919032,0.4606390964525222,4.107003933791767,0,34,36,0.04069123831287755,1.0285714285714285,0
25,71809.44338113988,20723.82745426427,34,4,4,63,0.43352204380777015,0.8061541933669067,11.691214119381195,1,25,16,0.5671017408724129,0.40625,1
38,70899.60990266388,14016.911664184696,17,2,4,27,0.3772256647434644,0.7094569546122117,5.909980880502072,1,11,41,0.47978306125835746,1.8214285714285714,1
28,31240.93182310215,12821.403120041903,31,4,4,61,0.5803588500623479,0.0316276160859873,9.887438481684233,1,49,17,1.050556134168752,0.43548387096774194,1
55,81972.95187182221,12850.65106872767,31,1,0,29,0.7541529096649218,0.0015454228844904438,8.485819218493004,1,38,40,0.15676505493868917,1.6666666666666667,1
25,20862.84743503924,15112.638387716674,7,2,4,52,0.8969045170919697,0.7538566354884365,2.487846663227581,1,13,38,1.6829416768427705,0.9056603773584906,1
59,37504.54834444769,20227.498965376533,10,3,4,74,0.7954875488193792,0.45365144613115505,9.600605997972202,0,7,47,1.0725746120528805,0.6266666666666667,1
41,59580.052481839775,14583.491670406009,19,2,1,46,0.46220015730749164,0.511485596297315,3.726838025933849,1,21,10,0.32868656820681424,0.425531914893617,0
52,32928.674305947876,4106.907614561502,7,2,0,33,0.163393603205453,0.9646493125113703,10.801923736634576,1,11,12,0.12471752913206607,0.6470588235294118,0
31,55276.381713586816,19604.128972352537,27,2,4,89,0.1964298082751917,0.1322156580011259,8.94048032299423,1,31,7,0.7164617379592367,0.18888888888888888,1
31,54821.521576065905,18988.55752803381,20,4,2,75,0.12346003862973039,0.03221512942153948,8.889154403894844,1,45,31,0.5287709630030857,0.5394736842105263,1
27,46258.51460154559,16644.21598573168,37,0,4,49,0.3901305914838292,0.18897124595351167,4.3648093503135446,0,12,0,0.792144411833222,0.0,1
29,66648.0107718112,23601.930455690555,37,1,1,45,0.48524100382151925,0.7125397917467597,5.321468146772839,1,32,44,0.4291426102874369,1.173913043478261,1
55,45432.78414684722,15243.02941130367,5,2,2,77,0.7564874233385266,0.18216679837504401,9.046667713073822,0,0,11,0.555600416855336,0.14102564102564102,1
61,54630.821376276115,23891.008711914044,1,2,2,67,0.1685871176294726,0.5286482636994116,4.99820340662758,1,27,11,0.6203528979656392,0.3088235294117647,1
63,72929.43754975805,26257.68817182717,9,4,3,51,0.28249550859121825,0.8556463529640279,5.981933828574015,1,2,46,0.5657128841943173,1.0769230769230769,1
51,65813.72420051681,19658.50308419586,8,1,1,5,0.5085214970657096,0.8403791597011839,7.148192476477042,1,48,34,0.3746654473407674,7.333333333333333,0
58,65720.34581628417,9016.531024976503,2,1,1,99,0.7798210674042955,0.21027672890714555,4.281593566513756,0,15,6,0.21327212416127278,0.06,1
27,27016.407955664396,13953.714251980475,1,3,4,24,0.17011148097202344,0.897191177215671,9.396273184483595,0,49,18,1.256734706293756,0.72,1
34,60495.851510026434,24910.84827246699,35,1,1,96,0.29474876226740276,0.9938313698831893,4.0206476768501265,1,31,23,0.4944199165060635,0.3402061855670103,1
34,32430.024180609904,3018.9770714439455,7,1,2,23,0.5351238482220441,0.9740184286876747,1.5818885906306066,1,43,5,0.401435890489941,0.625,1
20,24371.700404439474,11864.37065457113,8,2,2,69,0.35949199973592216,0.8911910996374315,9.654605042992058,1,9,34,0.8970844548102904,0.6285714285714286,1
48,48565.87307430063,12256.281308426047,25,0,4,97,0.8939181460351839,0.06311654783763354,5.083950292628277,1,0,0,0.6641622008293262,0.10204081632653061,1
68,31914.096266968205,8078.315197170131,33,2,2,78,0.4617063248754806,0.6271805888470391,10.30481464552322,1,6,39,0.5664502793896004,0.620253164556962,1
18,65812.35437679954,21983.03159935029,29,5,4,40,0.8290856185746064,0.4399617123902534,7.860558297959553,1,46,46,0.6379105273830277,1.3658536585365855,1
29,66290.70919390648,18014.520568326217,37,4,3,27,0.8527102369187584,0.27929706346353034,10.141172955154676,1,6,39,0.49801884684790876,1.75,1
56,11947.475271371164,9311.533147196064,7,1,1,86,0.30754613330173686,0.3155172386776963,5.196431154061695,1,45,44,1.1977706629637377,0.6206896551724138,1
21,33433.9492084622,19844.103361886715,2,0,1,33,0.36120064289963805,0.9430809827649719,7.154643025543697,0,49,43,0.7430579064734696,1.2647058823529411,1
59,20804.266561640023,13732.670122654257,10,2,1,96,0.35930946797931085,0.9520232603210016,1.139294308885416,1,3,24,0.9003811639305241,0.35051546391752575,1
30,40747.41446814219,7878.443414221258,24,5,3,48,0.44904960219958556,0.1012608968684332,3.827612848870493,0,3,6,0.5614560397707747,0.12244897959183673,1
51,59103.51339737649,9296.652718057063,4,3,1,11,0.15052053056165288,0.2036701163247454,10.619783550558644,1,24,15,0.24188766468537845,2.0833333333333335,0
59,45154.23803643223,18488.40859820752,11,4,3,35,0.7458831552897535,0.9179676148498728,5.8489206166097265,0,4,32,0.7416284367981483,0.8888888888888888,1
38,38204.815186657295,22512.07902817471,29,5,3,42,0.20468346115928499,0.6139249466556298,7.994732578715695,1,6,0,0.9818421317515859,0.23255813953488372,1
39,76003.53053626278,11105.85413636171,26,4,4,70,0.8149320609030213,0.7062920482543592,4.078847060749776,1,2,22,0.40926315729982293,0.4507042253521127,1
21,10000.0,19355.530669352094,4,5,0,83,0.5612654307488419,0.34751253372261315,10.378239676629274,0,46,29,1.9353595309821112,0.34523809523809523,1
35,74737.43787036449,27654.03326061986,19,4,0,26,0.4851901163244633,0.24130310323377524,7.528838552762181,1,34,6,0.370010854502825,0.5925925925925926,0
22,39114.234136890285,4929.035549037977,20,2,4,79,0.6286307878297908,0.44548057958659915,10.98755862269738,1,10,34,0.6373229279874604,0.55,1
36,48437.81979774421,17845.35898270899,2,0,4,58,0.8464805845430659,0.34075444215481066,3.679409826897485,1,11,28,0.7813022518040673,0.6440677966101694,1
19,39452.73324559783,21645.245530363267,3,0,4,58,0.3373335981723782,0.9445344196881068,9.0010799649344,1,38,37,1.0555463857152214,0.7966101694915254,1
29,80857.76211078237,14238.801467209356,23,1,1,87,0.3161486286131958,0.16491573735206944,1.2254105201109642,1,15,5,0.23793094236158108,0.17045454545454544,0
34,25380.43006389481,24906.265686845174,6,0,2,10,0.39590244448596146,0.9917158222559296,7.5757052339730375,0,40,35,1.3752678867570776,3.1818181818181817,1
27,50234.72739443872,32590.69630609027,23,3,4,77,0.4894469273769625,0.906455268530643,4.316010789987553,1,42,31,1.0468783679225127,0.5256410256410257,1
51,60548.773037199935,17746.842787090423,10,5,3,66,0.16056367347791795,0.5711531664831198,2.355138685269513,1,6,8,0.5408251946208248,0.26865671641791045,1
23,17779.94464229665,13131.282141776008,1,4,0,33,0.6439897654376889,0.3424260435214227,7.894213020692716,0,20,19,0.73850306639726,0.5588235294117647,1
25,31602.03659107693,22815.862461295652,5,2,1,47,0.516715585337108,0.7236442733501897,1.3201945090383278,0,9,19,0.8801642329885926,0.3958333333333333,1
68,47036.42933003542,21736.55088302321,6,4,2,71,0.5319343185505694,0.48066447722133354,2.7190975946292295,0,17,27,0.6747084467636513,0.375,1
28,32266.699306312505,1000.0,37,4,0,66,0.29971704960152246,0.3749357950787495,5.078167751160863,1,28,29,0.0309907437312821,0.582089552238806,0
29,33688.164575617004,14978.115551271092,17,3,0,17,0.7724798203392955,0.33252316878133803,5.915016165168243,1,25,46,0.44459741700189587,3.111111111111111,1
26,43002.74673847125,11843.204266087088,8,5,0,68,0.41844719714793743,0.08017541281910368,10.990914918197724,1,29,4,0.2753993585282682,0.2028985507246377,0
19,62991.626632923464,18173.64553211133,27,4,3,51,0.6218102412966582,0.43468049505236117,4.685780483155774,1,44,46,0.5266274372939536,1.0769230769230769,1
25,43145.644462437114,13450.733757649678,18,4,3,64,0.2920487978690803,0.247839057821024,1.5626248787160375,0,0,17,0.6593962082594512,0.26153846153846155,1
28,71568.52388945893,14318.591261831987,3,3,3,19,0.7530339234078764,0.019483429255678253,11.585076295084443,1,37,5,0.409651897462883,0.75,1
53,30044.844346812904,8094.297924311347,3,3,2,9,0.3397729231783161,0.23330228117570861,10.138835240238816,1,46,6,0.6022229801716552,1.6,1
27,24961.55479053095,20876.233747395898,12,0,0,73,0.8373495169830468,0.2347661835061302,3.5017773745853575,1,14,2,0.8363019699936676,0.16216216216216217,1
38,88526.90811442268,28240.337771749855,27,5,4,6,0.4638340821738204,0.30222606995834367,6.669670079210205,1,24,36,0.544916725123551,6.571428571428571,1
37,36840.83744668977,8218.62440627972,10,4,2,42,0.2161200666972139,0.945357656573099,2.709056004748343,1,18,11,0.49450911433617045,0.4883720930232558,1
65,23781.759858556805,3823.5598148242134,1,5,3,98,0.5889554125041272,0.8996493305124071,11.512213157544112,0,27,32,0.7914792028668481,0.32323232323232326,1
25,15158.921164563391,15160.025758619711,5,1,3,58,0.5453072580577655,0.032016697395907845,6.67850303684189,0,48,23,1.9894579550399876,0.3898305084745763,1
53,71502.06907617878,14770.75471171789,11,1,3,96,0.4371474812979186,0.23818209156416115,6.188579314748196,1,32,19,0.4163563200343243,0.29896907216494845,1
46,43173.90970679882,24367.46228896288,39,1,1,43,0.7557687920366246,0.44225796357687985,10.117460746456157,1,14,25,0.6801974222620862,0.7954545454545454,1
59,44925.80529867203,5166.440380971742,36,5,0,24,0.4370309556769024,0.277781843806413,2.418860980758485,1,13,36,0.11499683422013661,1.84,0
29,46815.96576826721,10696.358599807221,23,3,4,24,0.20897800497858843,0.39524230157322093,3.9077163282773135,1,37,3,0.6556674080876335,0.52,1
31,70258.85769339562,1000.0,8,4,0,33,0.12286644519983697,0.8306179070890343,9.059200767108921,0,34,30,0.014232878244129995,0.8823529411764706,0
65,46409.40332048159,25999.86908969458,25,0,2,39,0.813730162417804,0.5692812595229623,7.753595067083707,0,31,49,0.7756853316076938,1.225,1
67,96881.07557665253,17004.35702658691,3,4,1,36,0.4733625972561224,0.41930056515575875,2.749310380755083,1,13,24,0.2271251611365117,0.918918918918919,0
38,52675.21148108458,11292.536688153628,3,1,2,21,0.5503694850236892,0.48584300311662587,3.3173929276074774,1,12,29,0.4042154150702264,1.7727272727272727,1
39,71235.69533916641,4421.828171270588,33,5,3,55,0.19179282220887828,0.2747127272387546,10.67832666494488,1,40,48,0.27263797230908793,1.0357142857142858,0
38,66104.79715808813,5156.1915345819925,21,2,3,12,0.4915299003149466,0.21000635700603698,10.060998057434588,0,20,16,0.30490807767402983,1.2307692307692308,1
61,49271.05359483924,18314.13519833113,12,5,4,25,0.5266919146316462,0.21238554020423417,1.1637108330065007,1,11,30,0.7776037815144802,1.5384615384615385,1
67,38260.58027959074,6140.599635194318,14,1,0,27,0.47220222654938526,0.7986120700441869,11.466565381355602,1,14,39,0.16048996383115413,1.75,0
47,56639.27857133107,15832.043385188555,39,5,2,55,0.8632958071389409,0.19344920343304706,7.398409206231853,1,23,13,0.4560719692198627,0.4107142857142857,1
56,60201.974624145456,31343.558889080246,37,5,3,95,0.5571080794206799,0.9111672769074366,6.1835868731670365,1,19,32,0.7697885225507337,0.4375,1
37,38548.27903746946,12219.299016441435,1,5,4,10,0.879509802102899,0.4493528623221237,4.911486472059797,1,0,13,0.8357951126692835,2.090909090909091,1
41,53326.77731901312,7308.4444482049685,1,3,4,56,0.22266657185686345,0.5334695975666865,5.133848449884779,1,42,46,0.5120866801712474,0.9824561403508771,1
40,74724.09956519192,18056.057643622105,7,4,2,12,0.8313515139244596,0.6109746629499023,6.440479683280216,1,13,42,0.3754569456163166,4.0,0
24,91398.95478139358,5193.666073746181,37,3,0,73,0.5423370900306258,0.30624646386288745,3.3162921644203114,1,1,37,0.05682350813157582,0.6351351351351351,0
26,67087.38640698843,28759.876242635226,17,5,1,37,0.3369091705359323,0.8955616796978232,2.4462620561512547,1,7,18,0.5032149087299936,0.7368421052631579,1
18,87255.19372760564,26228.95734822668,28,0,4,66,0.6965932121131928,0.608321770005955,7.171099777566759,0,10,37,0.5298071732597364,0.5522388059701493,1
43,37412.51577587088,13686.627048370847,10,4,2,69,0.5450097267761894,0.8995024156197816,5.984782527199391,1,19,42,0.6331034803109061,0.7428571428571429,1
55,64037.64504118588,7821.654548606241,5,4,3,67,0.5605411252051333,0.5075008023128489,8.446799673147751,0,43,16,0.3563731639532457,0.23529411764705882,0
55,76770.39017162545,11593.841017797116,8,4,1,92,0.2375512481213618,0.03896690899363886,6.419438298755209,1,16,32,0.21614615784214583,0.45161290322580644,0
61,32073.333340560082,12634.675103316575,21,2,1,36,0.6439522840395246,0.031147603074868857,5.316624517681565,1,11,13,0.5498064423062031,0.6216216216216216,1
39,40288.197759099814,18068.537053656517,24,4,0,59,0.33531174029564725,0.30769172214409857,4.779105856106418,1,19,28,0.448471006091838,0.6333333333333333,1
61,84758.095236705,23317.058634408928,30,2,2,37,0.38461123934010366,0.8473265133847092,7.35111611471092,1,9,5,0.39307945113577547,0.39473684210526316,0
27,30498.0228842612,6707.898953931281,20,4,0,42,0.8252611194665309,0.2664457563152044,4.065990384272704,1,20,23,0.21993815931043623,0.7674418604651163,1
23,23177.399346885784,23087.276522741955,37,5,4,6,0.24359854729345143,0.48443701069549794,9.994719240476526,0,2,27,1.858940985436559,3.857142857142857,1
34,80559.63147279022,19941.48490249038,18,1,4,85,0.8093161402543231,0.20154116386085952,9.729646676837543,1,3,35,0.49579408915111134,0.5232558139534884,1
68,73935.26449960878,10937.684073547149,9,0,2,14,0.5003344460487286,0.7500548862232864,8.083074842124587,1,23,2,0.283185581733818,0.8,0
67,58642.40487967539,6306.304834583918,36,4,3,70,0.24280816342963574,0.6697495001402418,5.242950965183615,1,36,37,0.3633197096638611,0.6619718309859155,0
55,49085.78490708345,15929.861738340542,11,3,4,80,0.7492790884299556,0.9024997271674625,7.623867678445879,0,26,3,0.7319660842801644,0.037037037037037035,1
41,41229.50988790036,6523.292130383326,18,1,4,98,0.6219973532586147,0.3550691321528615,7.840422305659757,1,47,37,0.6432928480025162,0.47474747474747475,1
68,55638.977476181026,23189.44679330085,1,3,3,19,0.3774564601883049,0.9848912815755186,8.451968658076384,1,30,31,0.6863670426475174,2.05,1
27,81596.139148031,6008.937822942362,14,3,1,91,0.34058085853097375,0.8776680114769411,5.196230289910419,0,9,8,0.1349181838712542,0.08695652173913043,0
25,54771.32252284152,19381.649545305154,37,2,2,86,0.4367544989266676,0.4484418742111381,5.595197493570951,1,3,41,0.5364324204629487,0.5862068965517241,1
38,93339.18534493932,14355.069081479343,7,0,1,65,0.2089707706959569,0.860275103292819,11.017991199779146,1,11,44,0.2073605169086878,0.8181818181818182,0
23,32041.16028719539,10515.00092499839,34,3,0,35,0.7473995890324865,0.42482413174512046,2.2168406626368133,0,14,47,0.32816142328581915,1.3055555555555556,0
38,49606.38491343461,14177.347949445673,37,1,3,42,0.3229251061814845,0.7875110531469346,2.447723328739112,1,25,11,0.5881654112660936,0.4883720930232558,1
56,42538.82664672169,23639.865357073613,29,0,2,33,0.7614938611773463,0.3600709616016582,11.896753509539522,1,33,49,0.7907852008058442,1.7352941176470589,1
41,28297.169136753346,5461.940728049682,8,1,3,82,0.6850427701664217,0.2553173570086833,7.856848962011229,1,0,39,0.7230835545990832,0.5903614457831325,1
50,46938.32533980689,11702.747558465466,29,3,3,47,0.8534684824419733,0.7376135256258847,6.045459416316712,1,44,33,0.5688779581972433,0.8958333333333334,1
35,58346.58603320879,8986.051482502495,18,0,1,27,0.17931309945557805,0.9646003757569684,2.320106028873173,1,17,32,0.2397023156115194,1.5,0
45,60484.6035990406,14691.062931610282,28,4,1,29,0.37934551289557417,0.7264407312309279,8.083256831775953,1,8,36,0.3255495813870429,1.5333333333333334,0
69,93409.04357889111,9522.552859898766,1,3,0,32,0.5991073188166948,0.9764305419736281,9.531666911521585,1,46,40,0.10194356511413384,1.5151515151515151,0
49,59289.349394471195,1000.0,27,3,2,98,0.7868613463504831,0.9205335244914269,6.843055070984352,1,49,46,0.1855276636474965,0.5656565656565656,0
29,73002.73607359233,6558.899624541102,7,5,3,95,0.22450335403273824,0.42629489949066746,1.5421045696869595,1,33,22,0.2953122783032417,0.3333333333333333,0
65,51321.88492597952,28102.04014830489,24,5,0,76,0.7891187985781148,0.5050263353011951,6.617124993157965,1,29,26,0.5475537898704465,0.4675324675324675,1
59,83561.1120090519,16973.82569029018,9,2,3,87,0.1535803150197099,0.19042699627025161,2.679328507228246,1,3,9,0.38263544232614183,0.2159090909090909,0
44,97968.98571176139,16698.896430464618,21,1,0,5,0.47948548424193904,0.43918072853526013,5.757205672826816,1,23,15,0.17044910550048084,4.166666666666667,0
27,60621.702619519,12739.100879930895,34,4,3,24,0.16755538939470166,0.7672041198280592,4.219154319867695,1,49,25,0.4575695190303112,1.4,1
63,30146.819690968376,14586.996607126644,23,0,1,98,0.2198961772583833,0.5224844681564998,2.437662682562137,1,45,30,0.6496986119694248,0.40404040404040403,1
69,39023.89954445663,11561.504617348959,25,3,4,33,0.7199361453625599,0.9734420083574875,1.5219064742584467,1,44,43,0.808753000924308,1.5588235294117647,1
59,55638.68606410324,19215.42824832852,30,3,0,12,0.11490482953489965,0.11492854989290002,7.5872268456252225,1,25,49,0.3453547208406274,4.538461538461538,0
49,59129.96070501292,15806.470834074984,22,4,0,66,0.5442911062643437,0.5077406598380989,7.300192211374991,1,6,45,0.26731293802123135,0.8208955223880597,0
59,63968.50268768744,5629.854318731079,1,3,4,18,0.1786415216920424,0.5321118575781534,2.7560746735809305,1,45,3,0.40065739519441657,0.6842105263157895,1
43,59203.95362460082,17029.79602483354,38,1,1,42,0.7490091833437866,0.14882257338910698,11.095988013458747,1,44,34,0.37209379749737237,1.0232558139534884,1
42,50139.69832511877,1000.0,32,0,0,7,0.7465335940158332,0.797067874644079,10.619182629048057,1,20,33,0.019943878593709857,5.375,0
28,37276.031175957425,18310.873597422284,23,4,1,7,0.6622322008919042,0.8181438462172721,3.959743973426602,0,44,13,0.625341473342896,1.625,1
40,58022.76522528459,3725.14514530783,11,4,3,59,0.7047507072622295,0.8973896672374794,6.5458907556905075,1,13,40,0.32271509910818597,0.8333333333333334,0
51,87099.74714961313,14231.559310639392,36,5,3,82,0.5726216160289516,0.9370385470093316,6.572377614243398,1,49,44,0.3356062980771943,0.6506024096385542,0
69,70398.57210855509,5442.979174430488,8,2,4,25,0.48839291090315107,0.7474333879905912,2.982427968008884,1,33,0,0.36140815082224925,0.38461538461538464,0
57,60694.07899272396,15022.585596264777,2,0,2,39,0.42811467518393875,0.8417418472388581,5.352705672558207,1,9,13,0.4122671229946739,0.575,1
40,70591.33847645503,19626.228154209777,22,4,1,48,0.6290533461426598,0.07299223482932315,8.015106511524133,1,10,9,0.34885128734506327,0.3877551020408163,0
46,42578.71942198295,27022.616681996642,23,3,2,48,0.4062392603524396,0.38381957825448654,6.505857312676533,1,44,33,0.8694894467266664,0.8775510204081632,1
48,39834.69707833359,2669.138759908172,32,5,2,47,0.10223366259157825,0.284983908631844,5.194695848794342,1,48,13,0.31803482025167934,0.4791666666666667,0
24,35044.29791268036,22803.78364536908,29,0,1,45,0.18059963293431275,0.7938623462255405,5.8267922163037715,1,39,4,0.7933670221507491,0.30434782608695654,1
57,47494.26754461124,16049.221643019773,37,1,2,31,0.6214523585065864,0.30854822473497356,8.075016008018405,1,6,1,0.5484593095207291,0.34375,1
50,41559.8820658184,11394.662777403008,1,4,0,96,0.391937049267263,0.5010496494600759,11.129440250847967,1,34,3,0.27416797264691617,0.13402061855670103,0
38,74165.49481304278,21078.85204047568,39,1,3,32,0.891641619935123,0.4237817754705594,11.095592088661006,1,39,49,0.48645755919060796,1.7878787878787878,1
19,40493.53164635622,13112.601191318347,21,4,4,9,0.3831357876835787,0.7585091410318474,10.289083127419012,1,27,15,0.817705498621266,2.5,1
